Var1,Var2
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,15758.7845449658
749.41043416607,24746.8754226908
750.290418690701,25482.2582440922
754.313412449008,26298.2329122993
758.336498490989,27457.9723899072
762.35968921784,28781.1795356739
766.382990582173,30193.2213414425
770.406405872683,31696.4539534666
774.429938534745,33496.2909136057
778.453599818289,35414.2945763009
782.477394420445,37444.0460487042
786.501326884152,39588.8999865836
790.525401967873,41853.1184416554
794.549624684553,44240.5713748429
798.574000291417,46756.9311013176
802.598534364946,49405.7340312299
625.289327692932,30477.7360795942
627.708648697744,31656.5610637895
630.128011683136,32988.7332521319
632.547419534557,34378.500038865
634.966873397188,35827.5500042607
637.386374463943,37336.9678330839
639.805923964837,38909.2073366412
642.22552319325,40546.2922212519
644.64517349876,42249.322371193
431.376584180314,22717.86752959
432.452455614119,22911.7053646918
433.52833180996,23116.8897899837
434.604212821767,23333.4734320189
435.680098704411,23605.9536891191
436.755989767285,23910.2657507747
437.831886184788,24227.4403861363
438.907788024105,24557.5285599463
439.983695353434,24900.5836206049
441.059608242001,25257.3522410204
442.135526764075,25627.5714350032
443.211450993161,26159.0959732313
444.28738186252,26719.6067008355
445.363319542213,27297.581950771
446.439264136499,27893.276157441
558.314290980912,79008.5088
543.198061343176,59210.8114563698
531.015424925052,46652.7757670984
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
761.47911084,46786.0169665307
