"Time, min.","Thrust, lbf","VTAS, fps","Altitude, ft",Total Aircraft CD,Total Aircraft CL,Profile Drag,Induced Drag,Wave Drag
440,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
441,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
442,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
443,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
444,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
445,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
446,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
447,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
448,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
449,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
450,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
451,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
452,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
453,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
454,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
455,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
456,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
457,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
458,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
459,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
460,9419.769556662,601.69782925776,15000,0.0230144788588374,0.376618047212916,0.0179240370031088,0.00509044185572858,0
461,21826.0342953925,818.478242259238,12425.3855767866,0.022084681038457,0.257622683255782,0.0175161039830315,0.00237563881320057,0.00219293824222498
462,17272.0337357282,640.71197944991,10410.9155387259,0.0230333035322274,0.386339878182566,0.0176730344384294,0.00536026909379797,0
463,17653.5076394522,645.546722042224,8381.12752092188,0.0220877402346993,0.356647749524948,0.0175293918357707,0.00455834839892853,0
464,15921.8927305473,433.58791861679,7018.17560490358,0.0385643473897335,0.741183793110286,0.0179067582070789,0.0206575891826545,0
465,15835.438609902,435.738994649646,5648.44806033155,0.036287358430384,0.703060136816449,0.0178036940910527,0.0184836643393313,0
466,15776.2042812427,437.890118636257,4271.94215274699,0.0342562518651737,0.667062359960761,0.0177031039954947,0.016553147869679,0
467,15742.1363661082,440.041294136274,2888.65517919479,0.0324385294655319,0.63306177577949,0.0176014937518309,0.014837035713701,0
468,15732.6120811026,442.19252459119,1498.58434194904,0.0308105408827404,0.600938146651151,0.0175005365502954,0.0133100043324449,0
469,15746.7528801546,444.343813522145,101.726774202954,0.0293502369476836,0.570579041915367,0.0174003388852567,0.0119498980624269,0
470,15784.207915486,446.495164488533,-1301.92051019161,0.0280396043577548,0.541879303652973,0.0173022818586749,0.01073732249908,0
